Year, LDCurve, Hour, Meter, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "132 kV Losses", "33 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "132 kV Line Loss", "33 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "132 kV Load Loss", "33 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "132 kV No Load Loss", "33 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "132 kV Load Energy", "33 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25"
0, , 8760, "MLOADB"      ,  -55447579,  -18186755,      -3576,      10176,          0,          0,          0,          0,          0,          0,          0,          0,          4,      -9428,          0,          1,          4,      -9428,          0,          0,          0,          0,          4,          0,          4,         -0,          4,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "MLOADC"      ,  -53831114,  -53831042,      -3576,      12656,          0,          0,          0,          0,          0,          0,          0,          0,          7,      -8998,          0,          1,          7,      -8998,          0,          0,          0,          0,          7,          0,          7,          0,          7,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "GSP"         ,   52441327,   77838202,      13450,      19595,          0,          0,          0,          0,          0,          0,          0,          0,    2850180,    4237250,        940,       1446,    2850180,    4237250,          0,          0,        940,          0,    2850180,         -0,    2850180,          0,    2850180,          0,   61320201,       -107,       7001,       7001,         -0,    2850180,          0,          0,          0,          0,          0,          0,    2850180,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "MLOADB"      ,  -55493068,  -18201717,      -3576,      10498,          0,          0,          0,          0,          0,          0,          0,          0,          4,      -9705,          0,          1,          4,      -9705,          0,          0,          0,          0,          4,          0,          4,         -0,          4,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "MLOADC"      ,  -55418462,  -55418477,      -3576,      13483,          0,          0,          0,          0,          0,          0,          0,          0,          7,      -9545,          0,          1,          7,      -9545,          0,          0,          0,          0,          7,          0,          7,         -0,          7,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "GSP"         ,   51889357,   29817882,      13406,      15978,       2247,  -47053663,         10,      14001,          0,          0,          0,          0,    2227475,    3200083,        634,        966,    2227475,    3200083,          0,          0,        634,          0,    2227475,         -0,    2227475,          0,    2227475,          0,   61319950,       1092,       7001,       7001,         -0,    2227475,          0,          0,          0,          0,          0,          0,    2227475,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       2247,          0,          0,          0,          0,          0
0, , 8760, "MLOADB"      ,  -55492322,  -18201469,      -3576,      10525,          0,          0,          0,          0,          0,          0,          0,          0,          4,      -9863,          0,          1,          4,      -9863,          0,          0,          0,          0,          4,          0,          4,         -0,          4,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "MLOADC"      ,  -55489428,  -55489390,      -3576,      14143,          0,          0,          0,          0,          0,          0,          0,          0,          7,      -9859,          0,          1,          7,      -9859,          0,          0,          0,          0,          7,          0,          7,         -0,          7,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 18474671, "GSP"         , 110597845877, 164159338927,      13450,      19595,          0,          0,          0,          0,          0,          0,          0,          0, 6010878472, 8936133298,        940,       1446, 6010878472, 8936133298,          0,          0,        940,          0, 6010878472,         -0, 6010878477,          0, 6010878472,          0, 129323112967,    -225708,       7001,       7001,         -0, 6010878472,          0,          0,          0,          0,          0,          0, 6010878472,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 18474671, "MLOADB"      , -117033763268, -38387054859,      -3576,      10498,          0,          0,          0,          0,          0,          0,          0,          0,       8242,  -20468058,          0,          1,       8242,  -20468058,          0,          0,          0,          0,       8242,          0,       8242,         -0,       8242,          0,          0,          0,          0,          0,       8242,          0,          0,          0,          0,          0,          0,       8242,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 18474671, "MLOADC"      , -116876700252, -116876733107,      -3576,      13483,          0,          0,          0,          0,          0,          0,          0,          0,      15135,  -20131036,          0,          1,      15135,  -20131036,          0,          0,          0,          0,      15135,          0,      15135,         -0,      15135,          0,          0,          0,          0,          0,      15135,          0,          0,          0,          0,          0,          0,      15135,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 15913337, "GSP"         , 95264694468, 141400360081,      13450,      19595,          0,          0,          0,          0,          0,          0,          0,          0, 5177542362, 7697246721,        940,       1446, 5177542362, 7697246721,          0,          0,        940,          0, 5177542362,         -0, 5177542367,          0, 5177542362,          0, 111393716288,    -194424,       7001,       7001,         -0, 5177542362,          0,          0,          0,          0,          0,          0, 5177542362,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 15913337, "MLOADB"      , -100808244866, -33065087527,      -3576,      10498,          0,          0,          0,          0,          0,          0,          0,          0,       7099,  -17630358,          0,          1,       7099,  -17630358,          0,          0,          0,          0,       7099,          0,       7099,         -0,       7099,          0,          0,          0,          0,          0,       7099,          0,          0,          0,          0,          0,          0,       7099,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 15913337, "MLOADC"      , -100672953519, -100672981820,      -3576,      13483,          0,          0,          0,          0,          0,          0,          0,          0,      13037,  -17340061,          0,          1,      13037,  -17340061,          0,          0,          0,          0,      13037,          0,      13037,         -0,      13037,          0,          0,          0,          0,          0,      13037,          0,          0,          0,          0,          0,          0,      13037,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "GSP"         ,   52448033,   77847586,      13450,      19595,          0,          0,          0,          0,          0,          0,          0,          0,    2850525,    4237765,        940,       1446,    2850525,    4237765,          0,          0,        940,          0,    2850525,         -0,    2850525,          0,    2850525,          0,   61327201,       -107,       7001,       7001,         -0,    2850525,          0,          0,          0,          0,          0,          0,    2850525,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADB"      ,  -55499749,  -18203908,      -3576,      10498,          0,          0,          0,          0,          0,          0,          0,          0,          4,      -9706,          0,          1,          4,      -9706,          0,          0,          0,          0,          4,          0,          4,         -0,          4,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADC"      ,  -55425142,  -55425158,      -3576,      13483,          0,          0,          0,          0,          0,          0,          0,          0,          7,      -9546,          0,          1,          7,      -9546,          0,          0,          0,          0,          7,          0,          7,         -0,          7,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "GSP"         ,   52448033,   77847586,      13450,      19595,          0,          0,          0,          0,          0,          0,          0,          0,    2850525,    4237765,        940,       1446,    2850525,    4237765,          0,          0,        940,          0,    2850525,         -0,    2850525,          0,    2850525,          0,   61327201,       -107,       7001,       7001,         -0,    2850525,          0,          0,          0,          0,          0,          0,    2850525,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADB"      ,  -55499749,  -18203908,      -3576,      10498,          0,          0,          0,          0,          0,          0,          0,          0,          4,      -9706,          0,          1,          4,      -9706,          0,          0,          0,          0,          4,          0,          4,         -0,          4,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADC"      ,  -55425142,  -55425158,      -3576,      13483,          0,          0,          0,          0,          0,          0,          0,          0,          7,      -9546,          0,          1,          7,      -9546,          0,          0,          0,          0,          7,          0,          7,         -0,          7,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "GSP"         ,   52448033,   77847586,      13450,      19595,          0,          0,          0,          0,          0,          0,          0,          0,    2850525,    4237765,        940,       1446,    2850525,    4237765,          0,          0,        940,          0,    2850525,         -0,    2850525,          0,    2850525,          0,   61327201,       -107,       7001,       7001,         -0,    2850525,          0,          0,          0,          0,          0,          0,    2850525,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADB"      ,  -55499749,  -18203908,      -3576,      10498,          0,          0,          0,          0,          0,          0,          0,          0,          4,      -9706,          0,          1,          4,      -9706,          0,          0,          0,          0,          4,          0,          4,         -0,          4,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADC"      ,  -55425142,  -55425158,      -3576,      13483,          0,          0,          0,          0,          0,          0,          0,          0,          7,      -9546,          0,          1,          7,      -9546,          0,          0,          0,          0,          7,          0,          7,         -0,          7,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "GSP"         ,   52448033,   77847586,      13450,      19595,          0,          0,          0,          0,          0,          0,          0,          0,    2850525,    4237765,        940,       1446,    2850525,    4237765,          0,          0,        940,          0,    2850525,         -0,    2850525,          0,    2850525,          0,   61327201,       -107,       7001,       7001,         -0,    2850525,          0,          0,          0,          0,          0,          0,    2850525,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADB"      ,  -55499749,  -18203908,      -3576,      10498,          0,          0,          0,          0,          0,          0,          0,          0,          4,      -9706,          0,          1,          4,      -9706,          0,          0,          0,          0,          4,          0,          4,         -0,          4,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADC"      ,  -55425142,  -55425158,      -3576,      13483,          0,          0,          0,          0,          0,          0,          0,          0,          7,      -9546,          0,          1,          7,      -9546,          0,          0,          0,          0,          7,          0,          7,         -0,          7,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "GSP"         ,   52448033,   77847586,      13450,      19595,          0,          0,          0,          0,          0,          0,          0,          0,    2850525,    4237765,        940,       1446,    2850525,    4237765,          0,          0,        940,          0,    2850525,         -0,    2850525,          0,    2850525,          0,   61327201,       -107,       7001,       7001,         -0,    2850525,          0,          0,          0,          0,          0,          0,    2850525,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADB"      ,  -55499749,  -18203908,      -3576,      10498,          0,          0,          0,          0,          0,          0,          0,          0,          4,      -9706,          0,          1,          4,      -9706,          0,          0,          0,          0,          4,          0,          4,         -0,          4,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADC"      ,  -55425142,  -55425158,      -3576,      13483,          0,          0,          0,          0,          0,          0,          0,          0,          7,      -9546,          0,          1,          7,      -9546,          0,          0,          0,          0,          7,          0,          7,         -0,          7,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "GSP"         ,   52448033,   77847586,      13450,      19595,          0,          0,          0,          0,          0,          0,          0,          0,    2850525,    4237765,        940,       1446,    2850525,    4237765,          0,          0,        940,          0,    2850525,         -0,    2850525,          0,    2850525,          0,   61327201,       -107,       7001,       7001,         -0,    2850525,          0,          0,          0,          0,          0,          0,    2850525,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADB"      ,  -55499749,  -18203908,      -3576,      10498,          0,          0,          0,          0,          0,          0,          0,          0,          4,      -9706,          0,          1,          4,      -9706,          0,          0,          0,          0,          4,          0,          4,         -0,          4,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADC"      ,  -55425142,  -55425158,      -3576,      13483,          0,          0,          0,          0,          0,          0,          0,          0,          7,      -9546,          0,          1,          7,      -9546,          0,          0,          0,          0,          7,          0,          7,         -0,          7,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "GSP"         ,   52448033,   77847586,      13450,      19595,          0,          0,          0,          0,          0,          0,          0,          0,    2850525,    4237765,        940,       1446,    2850525,    4237765,          0,          0,        940,          0,    2850525,         -0,    2850525,          0,    2850525,          0,   61327201,       -107,       7001,       7001,         -0,    2850525,          0,          0,          0,          0,          0,          0,    2850525,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADB"      ,  -55499749,  -18203908,      -3576,      10498,          0,          0,          0,          0,          0,          0,          0,          0,          4,      -9706,          0,          1,          4,      -9706,          0,          0,          0,          0,          4,          0,          4,         -0,          4,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADC"      ,  -55425142,  -55425158,      -3576,      13483,          0,          0,          0,          0,          0,          0,          0,          0,          7,      -9546,          0,          1,          7,      -9546,          0,          0,          0,          0,          7,          0,          7,         -0,          7,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 1, "GSP"         ,      13298,       9316,      13298,      16236,          0,          0,          0,          0,          0,          0,          0,          0,        700,       1064,        700,       1064,        700,       1064,          0,          0,        700,          0,        700,         -0,        700,          0,        700,          0,          0,          0,          0,          0,         -0,        700,          0,          0,          0,          0,          0,          0,        700,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 1, "MLOADB"      ,      -6463,      -2120,      -6463,       6801,          0,          0,          0,          0,          0,          0,          0,          0,          0,         -1,          0,          1,          0,         -1,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 1, "MLOADC"      ,      -6135,      -6135,      -6135,       8676,          0,          0,          0,          0,          0,          0,          0,          0,          0,         -1,          0,          1,          0,         -1,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "GSP"         ,  115218383,   81001845,      20159,      24812,          0,          0,          0,          0,       7873,          0,          0,          0,    5939679,    9002473,       1541,       2347,    5939679,    9002473,          0,          0,       1541,          0,    5939679,         -0,    5939679,          0,    5939679,          0,          0,          0,          0,          0,         -0,    5939679,          0,          0,          0,          0,          0,          0,    5939679,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "MLOADB"      ,  -55447579,  -18186755,      -3576,      10176,          0,          0,          0,          0,          0,          0,          0,          0,          4,      -9428,          0,          1,          4,      -9428,          0,          0,          0,          0,          4,          0,          4,         -0,          4,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "MLOADC"      ,  -53831114,  -53831042,      -3576,      12656,          0,          0,          0,          0,          0,          0,          0,          0,          7,      -8998,          0,          1,          7,      -8998,          0,          0,          0,          0,          7,          0,          7,          0,          7,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "GSP"         ,  116453741,  -41129902,      20887,      20915,       2933, -122633414,         12,      14001,          0,          0,          1,          0,    5459634,    7825308,       1109,       1722,    5459634,    7825308,          0,          0,       1109,          0,    5459634,          0,    5459634,          0,    5459634,          0,          0,          0,          0,          0,          0,    5459634,          0,          0,          0,          0,          0,          0,    5459634,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       2933,          0,          0,          0,          0,          0
0, , 8761, "MLOADB"      ,  -55499280,  -18203587,      -3576,      10525,          0,          0,          0,          0,          0,          0,          0,          0,          4,      -9817,          0,          1,          4,      -9817,          0,          0,          0,          0,          4,          0,          4,         -0,          4,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8761, "MLOADC"      ,  -55494751,  -55494308,      -3576,      13828,          0,          0,          0,          0,          0,          0,          0,          0,          7,      -9780,          0,          1,          7,      -9780,          0,          0,          0,          0,          7,          0,          7,          0,          7,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "GSP"         ,   56525983,   19791521,      10293,      10950,          0,          0,          0,          0,          0,          0,          0,          0,    1032841,    1609373,        293,        459,    1032841,    1609373,          0,          0,        293,          0,    1032841,          0,    1032841,          0,    1032841,          0,          0,          0,          0,          0,          0,    1032841,          0,          0,          0,          0,          0,          0,    1032841,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "MLOADB"      ,  -27746531,   -9100851,      -1788,       5262,          0,          0,          0,          0,          0,          0,          0,          0,          1,      -9868,          0,          1,          1,      -9868,          0,          0,          0,          0,          1,          0,          1,         -0,          1,          0,          0,          0,          0,          0,          1,          0,          0,          0,          0,          0,          0,          1,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "MLOADC"      ,  -27746609,   -9100876,      -1788,       5262,          0,          0,          0,          0,          0,          0,          0,          0,          1,      -9710,          0,          1,          1,      -9710,          0,          0,          0,          0,          1,          0,          1,          0,          1,          0,          0,          0,          0,          0,          1,          0,          0,          0,          0,          0,          0,          1,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "GSP"         ,  115218383,   81001845,      20159,      24812,          0,          0,          0,          0,       7873,          0,          0,          0,    5939679,    9002473,       1541,       2347,    5939679,    9002473,          0,          0,       1541,          0,    5939679,         -0,    5939679,          0,    5939679,          0,          0,          0,          0,          0,         -0,    5939679,          0,          0,          0,          0,          0,          0,    5939679,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "MLOADB"      ,  -55447579,  -18186755,      -3576,      10176,          0,          0,          0,          0,          0,          0,          0,          0,          4,      -9428,          0,          1,          4,      -9428,          0,          0,          0,          0,          4,          0,          4,         -0,          4,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "MLOADC"      ,  -53831114,  -53831042,      -3576,      12656,          0,          0,          0,          0,          0,          0,          0,          0,          7,      -8998,          0,          1,          7,      -8998,          0,          0,          0,          0,          7,          0,          7,          0,          7,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "GSP"         ,   52441327,   77838202,      13450,      19595,          0,          0,          0,          0,          0,          0,          0,          0,    2850180,    4237250,        940,       1446,    2850180,    4237250,          0,          0,        940,          0,    2850180,         -0,    2850180,          0,    2850180,          0,   61320201,       -107,       7001,       7001,         -0,    2850180,          0,          0,          0,          0,          0,          0,    2850180,          0,          0,          0,          0,          0,         -0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "MLOADB"      ,  -55493068,  -18201717,      -3576,      10498,          0,          0,          0,          0,          0,          0,          0,          0,          4,      -9705,          0,          1,          4,      -9705,          0,          0,          0,          0,          4,          0,          4,         -0,          4,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "MLOADC"      ,  -55418462,  -55418477,      -3576,      13483,          0,          0,          0,          0,          0,          0,          0,          0,          7,      -9545,          0,          1,          7,      -9545,          0,          0,          0,          0,          7,          0,          7,         -0,          7,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0
0, , 8760, "GSP"         ,  115784906,   34099611,      20887,      21335,       1349,  -47047581,         12,      14001,          0,          0,          1,          0,    5392149,    8063438,       1138,       1731,    5392149,    8063438,          0,          0,       1138,          0,    5392149,          0,    5392149,          0,    5392149,          0,          0,          0,          0,          0,          0,    5392149,          0,          0,          0,          0,          0,          0,    5392149,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1349,          0,          0,          0,          0,          0
